日期,单品编码,批发价格(元/千克),批发价格_异常标记
2020-07-21,102900005115823,5.33,False
2020-07-21,102900005115908,4.33,False
2020-07-21,102900005115946,4.29,False
2020-07-21,102900005115960,1.8,False
2020-07-21,102900005115984,3.75,False
2020-07-21,102900005116226,5.06,False
2020-07-21,102900005116233,8.7,False
2020-07-21,102900005116257,5.14,False
2020-07-21,102900005116509,3.0,False
2020-07-21,102900005116530,12.0,False
2020-07-21,102900005116547,5.05,False
2020-07-21,102900005116714,7.77,False
2020-07-21,102900005116899,8.0,False
2020-07-21,102900005116912,7.84,False
2020-07-21,102900005116943,8.91,False
2020-07-21,102900005117056,5.8,False
2020-07-21,102900005117209,12.55,False
2020-07-21,102900005118824,5.51,False
2020-07-21,102900005118831,4.07,False
2020-07-21,102900005119944,9.96,False
2020-07-21,102900005119975,2.8,False
2020-07-21,102900005123880,3.99,False
2020-07-21,102900005125808,10.21,False
2020-07-21,102900005125815,6.1,False
2020-07-21,102900011000328,5.28,False
2020-07-21,102900011001219,11.35,False
2020-07-21,102900011001806,3.14,False
2020-07-21,102900011008522,4.64,False
2020-07-21,102900011009444,4.46,False
2020-07-21,102900011009970,3.37,False
2020-07-21,102900051000944,14.71,True
2020-07-21,102900051004294,6.3,False
2020-07-21,102900051010455,5.31,False
2020-07-21,106956146480197,2.07,False
2020-07-22,102900005115762,3.5,False
2020-07-22,102900005115779,6.54,False
2020-07-22,102900005115786,2.17,False
2020-07-22,102900005115793,9.85,False
2020-07-22,102900005115823,4.57,False
2020-07-22,102900005115908,4.2,False
2020-07-22,102900005115946,4.3,False
2020-07-22,102900005115960,1.8,False
2020-07-22,102900005115984,3.75,False
2020-07-22,102900005116226,5.06,False
2020-07-22,102900005116233,8.8,False
2020-07-22,102900005116257,4.73,False
2020-07-22,102900005116509,3.04,False
2020-07-22,102900005116530,12.0,False
2020-07-22,102900005116547,5.04,False
2020-07-22,102900005116714,7.75,False
2020-07-22,102900005116899,8.0,False
2020-07-22,102900005116912,7.84,False
2020-07-22,102900005116943,9.11,False
2020-07-22,102900005117056,5.5,False
2020-07-22,102900005117209,11.26,False
2020-07-22,102900005118824,5.52,False
2020-07-22,102900005118831,4.07,False
2020-07-22,102900005119944,9.99,False
2020-07-22,102900005119975,2.8,False
2020-07-22,102900005123880,4.0,False
2020-07-22,102900005125808,10.66,False
2020-07-22,102900005125815,5.97,False
2020-07-22,102900011000328,5.07,False
2020-07-22,102900011001219,11.29,False
2020-07-22,102900011001806,3.16,False
2020-07-22,102900011008522,5.0,False
2020-07-22,102900011009444,4.64,False
2020-07-22,102900011009970,3.37,False
2020-07-22,102900051000944,14.71,True
2020-07-22,102900051004294,6.32,False
2020-07-22,102900051010455,5.31,False
2020-07-22,106956146480197,2.08,False
2020-07-23,102900005115762,4.26,False
2020-07-23,102900005115779,6.15,False
2020-07-23,102900005115786,2.6,False
2020-07-23,102900005115793,9.93,False
2020-07-23,102900005115823,4.19,False
2020-07-23,102900005115908,4.36,False
2020-07-23,102900005115946,4.26,False
2020-07-23,102900005115960,2.0,False
2020-07-23,102900005115984,4.27,False
2020-07-23,102900005116226,5.29,False
2020-07-23,102900005116233,11.96,False
2020-07-23,102900005116257,4.77,False
2020-07-23,102900005116509,3.46,False
2020-07-23,102900005116530,12.0,False
2020-07-23,102900005116547,5.33,False
2020-07-23,102900005116714,8.26,False
2020-07-23,102900005116899,8.0,False
2020-07-23,102900005116912,7.93,False
2020-07-23,102900005116943,10.25,False
2020-07-23,102900005117056,5.67,False
2020-07-23,102900005117209,11.43,False
2020-07-23,102900005118824,6.49,False
2020-07-23,102900005118831,4.05,False
2020-07-23,102900005119944,10.03,False
2020-07-23,102900005119975,2.8,False
2020-07-23,102900005123880,3.52,False
2020-07-23,102900005125808,7.0,False
2020-07-23,102900005125815,5.63,False
2020-07-23,102900011000328,5.11,False
2020-07-23,102900011001219,11.8,False
2020-07-23,102900011001561,1.44,False
2020-07-23,102900011001806,3.2,False
2020-07-23,102900011008522,5.0,False
2020-07-23,102900011009444,4.63,False
2020-07-23,102900011009970,4.77,False
2020-07-23,102900051004294,6.3,False
2020-07-23,102900051010455,4.77,False
2020-07-23,106956146480197,2.13,False
2020-07-24,102900005115779,6.15,False
2020-07-24,102900005115786,2.79,False
2020-07-24,102900005115793,9.82,False
2020-07-24,102900005115823,4.19,False
2020-07-24,102900005115908,4.34,False
2020-07-24,102900005115946,4.24,False
2020-07-24,102900005115984,4.37,False
2020-07-24,102900005116226,4.59,False
2020-07-24,102900005116233,11.29,False
2020-07-24,102900005116257,5.18,False
2020-07-24,102900005116509,3.39,False
2020-07-24,102900005116530,12.0,False
2020-07-24,102900005116547,5.31,False
2020-07-24,102900005116714,8.63,False
2020-07-24,102900005116899,8.0,False
2020-07-24,102900005116912,7.83,False
2020-07-24,102900005116943,8.88,False
2020-07-24,102900005117056,6.26,False
2020-07-24,102900005117209,11.61,False
2020-07-24,102900005118824,6.88,False
2020-07-24,102900005118831,4.03,False
2020-07-24,102900005119944,9.98,False
2020-07-24,102900005119975,2.8,False
2020-07-24,102900005123880,3.62,False
2020-07-24,102900005125808,10.74,False
2020-07-24,102900005125815,5.62,False
2020-07-24,102900011000328,5.06,False
2020-07-24,102900011001219,11.8,False
2020-07-24,102900011001806,3.13,False
2020-07-24,102900011008522,5.77,False
2020-07-24,102900011009444,4.62,False
2020-07-24,102900011009970,4.7,False
2020-07-24,102900051000944,14.71,True
2020-07-24,102900051004294,6.68,False
2020-07-24,102900051010455,4.69,False
2020-07-24,106956146480197,2.07,False
2020-07-25,102900005115762,4.22,False
2020-07-25,102900005115779,6.15,False
2020-07-25,102900005115786,3.2,False
2020-07-25,102900005115793,9.79,False
2020-07-25,102900005115823,4.97,False
2020-07-25,102900005115908,4.33,False
2020-07-25,102900005115946,4.23,False
2020-07-25,102900005115960,2.0,False
2020-07-25,102900005115984,4.38,False
2020-07-25,102900005116226,4.75,False
2020-07-25,102900005116233,11.56,False
2020-07-25,102900005116257,5.2,False
2020-07-25,102900005116509,3.55,False
2020-07-25,102900005116530,12.0,False
2020-07-25,102900005116547,5.3,False
2020-07-25,102900005116714,9.18,False
2020-07-25,102900005116899,8.0,False
2020-07-25,102900005116912,7.8,False
2020-07-25,102900005116943,9.84,False
2020-07-25,102900005117056,6.66,False
2020-07-25,102900005117209,11.16,False
2020-07-25,102900005118824,6.92,False
2020-07-25,102900005118831,4.03,False
2020-07-25,102900005119944,9.95,False
2020-07-25,102900005119975,2.8,False
2020-07-25,102900005123880,3.63,False
2020-07-25,102900005125808,10.82,False
2020-07-25,102900005125815,5.61,False
2020-07-25,102900011000328,5.06,False
2020-07-25,102900011001219,11.27,False
2020-07-25,102900011001806,3.11,False
2020-07-25,102900011008522,5.54,False
2020-07-25,102900011009444,5.0,False
2020-07-25,102900011009970,4.67,False
2020-07-25,102900051004294,6.81,False
2020-07-25,102900051010455,4.69,False
2020-07-25,106956146480197,2.07,False
2020-07-26,102900005115762,4.23,False
2020-07-26,102900005115779,6.15,False
2020-07-26,102900005115786,3.34,False
2020-07-26,102900005115793,9.72,False
2020-07-26,102900005115823,5.0,False
2020-07-26,102900005115908,4.48,False
2020-07-26,102900005115946,4.23,False
2020-07-26,102900005115960,2.0,False
2020-07-26,102900005115984,4.37,False
2020-07-26,102900005116226,4.94,False
2020-07-26,102900005116233,11.82,False
2020-07-26,102900005116257,5.29,False
2020-07-26,102900005116509,3.84,False
2020-07-26,102900005116530,12.0,False
2020-07-26,102900005116547,5.31,False
2020-07-26,102900005116714,9.42,False
2020-07-26,102900005116899,8.0,False
2020-07-26,102900005116912,7.73,False
2020-07-26,102900005116943,11.52,False
2020-07-26,102900005117056,6.68,False
2020-07-26,102900005117209,10.47,False
2020-07-26,102900005118824,7.08,False
2020-07-26,102900005118831,4.03,False
2020-07-26,102900005119944,9.95,False
2020-07-26,102900005119975,3.2,False
2020-07-26,102900005123880,5.69,False
2020-07-26,102900005125808,10.82,False
2020-07-26,102900005125815,5.62,False
2020-07-26,102900011000328,5.11,False
2020-07-26,102900011001219,10.59,False
2020-07-26,102900011001806,3.06,False
2020-07-26,102900011008522,5.0,False
2020-07-26,102900011009444,4.88,False
2020-07-26,102900011009970,4.66,False
2020-07-26,102900051000944,14.71,True
2020-07-26,102900051004294,6.75,False
2020-07-26,102900051010455,4.69,False
2020-07-26,106956146480197,2.05,False
2020-07-27,102900005115762,4.23,False
2020-07-27,102900005115779,6.15,False
2020-07-27,102900005115786,3.43,False
2020-07-27,102900005115793,9.76,False
2020-07-27,102900005115823,5.0,False
2020-07-27,102900005115908,4.52,False
2020-07-27,102900005115960,2.0,False
2020-07-27,102900005115984,4.38,False
2020-07-27,102900005116226,4.89,False
2020-07-27,102900005116233,11.29,False
2020-07-27,102900005116257,5.81,False
2020-07-27,102900005116509,4.16,False
2020-07-27,102900005116530,12.0,False
2020-07-27,102900005116547,5.33,False
2020-07-27,102900005116714,9.44,False
2020-07-27,102900005116899,7.63,False
2020-07-27,102900005116912,7.77,False
2020-07-27,102900005116943,12.08,False
2020-07-27,102900005117056,6.66,False
2020-07-27,102900005117209,10.52,False
2020-07-27,102900005118824,6.65,False
2020-07-27,102900005118831,4.04,False
2020-07-27,102900005119944,9.89,False
2020-07-27,102900005119975,3.6,False
2020-07-27,102900005123880,6.85,False
2020-07-27,102900005125808,10.89,False
2020-07-27,102900005125815,5.63,False
2020-07-27,102900011000328,5.1,False
2020-07-27,102900011001219,10.49,False
2020-07-27,102900011001806,3.12,False
2020-07-27,102900011008522,5.0,False
2020-07-27,102900011009444,4.64,False
2020-07-27,102900011009970,4.65,False
2020-07-27,102900011011546,2.1,False
2020-07-27,102900051000944,14.71,True
2020-07-27,102900051004294,6.72,False
2020-07-27,102900051010455,4.69,False
2020-07-27,106956146480197,2.01,False
2020-07-28,102900005115762,4.28,False
2020-07-28,102900005115779,6.15,False
2020-07-28,102900005115786,3.44,False
2020-07-28,102900005115793,9.6,False
2020-07-28,102900005115823,5.0,False
2020-07-28,102900005115908,4.55,False
2020-07-28,102900005115946,4.26,False
2020-07-28,102900005115960,2.0,False
2020-07-28,102900005115984,4.38,False
2020-07-28,102900005116226,4.81,False
2020-07-28,102900005116233,11.26,False
2020-07-28,102900005116257,5.72,False
2020-07-28,102900005116509,4.2,False
2020-07-28,102900005116530,12.0,False
2020-07-28,102900005116547,5.36,False
2020-07-28,102900005116714,9.44,False
2020-07-28,102900005116899,7.4,False
2020-07-28,102900005116912,7.81,False
2020-07-28,102900005116943,14.71,True
2020-07-28,102900005117056,6.67,False
2020-07-28,102900005117209,10.42,False
2020-07-28,102900005118824,6.39,False
2020-07-28,102900005118831,4.05,False
2020-07-28,102900005119944,9.91,False
2020-07-28,102900005119975,3.6,False
2020-07-28,102900005123880,7.14,False
2020-07-28,102900005125808,10.82,False
2020-07-28,102900005125815,5.65,False
2020-07-28,102900011000328,4.83,False
2020-07-28,102900011001219,10.18,False
2020-07-28,102900011001806,3.18,False
2020-07-28,102900011008522,5.0,False
2020-07-28,102900011009444,4.55,False
2020-07-28,102900011009970,4.49,False
2020-07-28,102900011011546,2.12,False
2020-07-28,102900051004294,6.67,False
2020-07-28,102900051010455,4.69,False
2020-07-28,106956146480197,2.0,False
2020-07-29,102900005115779,6.15,False
2020-07-29,102900005115786,3.43,False
2020-07-29,102900005115793,9.26,False
2020-07-29,102900005115823,5.0,False
2020-07-29,102900005115908,4.53,False
2020-07-29,102900005115946,4.31,False
2020-07-29,102900005115960,2.0,False
2020-07-29,102900005115984,4.69,False
2020-07-29,102900005116226,4.79,False
2020-07-29,102900005116233,11.08,False
2020-07-29,102900005116257,5.57,False
2020-07-29,102900005116509,4.19,False
2020-07-29,102900005116530,12.0,False
2020-07-29,102900005116547,5.35,False
2020-07-29,102900005116714,9.43,False
2020-07-29,102900005116899,7.4,False
2020-07-29,102900005116912,7.87,False
2020-07-29,102900005116943,14.71,True
2020-07-29,102900005117056,6.6,False
2020-07-29,102900005117209,10.33,False
2020-07-29,102900005118824,6.39,False
2020-07-29,102900005118831,4.08,False
2020-07-29,102900005119944,9.96,False
2020-07-29,102900005119975,3.6,False
2020-07-29,102900005123880,5.41,False
2020-07-29,102900005125808,10.83,False
2020-07-29,102900005125815,5.66,False
2020-07-29,102900011000328,4.72,False
2020-07-29,102900011001219,10.87,False
2020-07-29,102900011001806,3.41,False
2020-07-29,102900011008522,5.17,False
2020-07-29,102900011009444,4.44,False
2020-07-29,102900011009970,4.47,False
2020-07-29,102900051004294,6.5,False
2020-07-29,102900051010455,4.69,False
2020-07-29,106956146480197,2.01,False
2020-07-30,102900005115779,6.15,False
2020-07-30,102900005115786,3.52,False
2020-07-30,102900005115793,9.34,False
2020-07-30,102900005115823,5.0,False
2020-07-30,102900005115908,4.51,False
2020-07-30,102900005115960,2.0,False
2020-07-30,102900005115984,4.69,False
2020-07-30,102900005116219,8.43,False
2020-07-30,102900005116226,4.82,False
2020-07-30,102900005116233,11.07,False
2020-07-30,102900005116257,5.57,False
2020-07-30,102900005116509,4.12,False
2020-07-30,102900005116530,12.16,False
2020-07-30,102900005116547,5.32,False
2020-07-30,102900005116714,9.42,False
2020-07-30,102900005116899,7.4,False
2020-07-30,102900005116912,7.88,False
2020-07-30,102900005116943,14.71,True
2020-07-30,102900005117056,6.54,False
2020-07-30,102900005117209,11.51,False
2020-07-30,102900005118824,7.11,False
2020-07-30,102900005118831,4.07,False
2020-07-30,102900005119944,9.96,False
2020-07-30,102900005119975,3.6,False
2020-07-30,102900005123880,3.69,False
2020-07-30,102900005125808,9.91,False
2020-07-30,102900005125815,5.44,False
2020-07-30,102900011000328,5.09,False
2020-07-30,102900011001219,10.26,False
2020-07-30,102900011001806,3.41,False
2020-07-30,102900011008522,5.28,False
2020-07-30,102900011009444,4.47,False
2020-07-30,102900011009970,4.53,False
2020-07-30,102900051004294,6.74,False
2020-07-30,102900051010455,4.69,False
2020-07-30,106956146480197,2.06,False
2020-07-31,102900005115762,4.38,False
2020-07-31,102900005115779,6.15,False
2020-07-31,102900005115786,3.65,False
2020-07-31,102900005115793,9.28,False
2020-07-31,102900005115823,5.0,False
2020-07-31,102900005115908,4.51,False
2020-07-31,102900005115946,4.25,False
2020-07-31,102900005115960,2.0,False
2020-07-31,102900005115984,4.69,False
2020-07-31,102900005116226,4.92,False
2020-07-31,102900005116233,11.54,False
2020-07-31,102900005116257,5.57,False
2020-07-31,102900005116509,4.03,False
2020-07-31,102900005116530,12.6,False
2020-07-31,102900005116547,5.3,False
2020-07-31,102900005116714,9.42,False
2020-07-31,102900005116899,7.54,False
2020-07-31,102900005116912,7.82,False
2020-07-31,102900005116943,14.71,True
2020-07-31,102900005117056,6.54,False
2020-07-31,102900005117209,11.57,False
2020-07-31,102900005118824,7.22,False
2020-07-31,102900005118831,4.04,False
2020-07-31,102900005119944,10.01,False
2020-07-31,102900005119975,3.6,False
2020-07-31,102900005123880,3.69,False
2020-07-31,102900005125808,7.46,False
2020-07-31,102900005125815,5.42,False
2020-07-31,102900011000328,5.12,False
2020-07-31,102900011001219,10.34,False
2020-07-31,102900011001806,3.37,False
2020-07-31,102900011008522,5.28,False
2020-07-31,102900011009444,4.45,False
2020-07-31,102900011009970,4.64,False
2020-07-31,102900051004294,6.92,False
2020-07-31,102900051010455,4.69,False
2020-07-31,106956146480197,2.08,False
2020-08-01,102900005115762,4.78,False
2020-08-01,102900005115779,6.15,False
2020-08-01,102900005115786,3.64,False
2020-08-01,102900005115793,9.22,False
2020-08-01,102900005115823,4.99,False
2020-08-01,102900005115908,4.52,False
2020-08-01,102900005115946,4.72,False
2020-08-01,102900005115960,2.0,False
2020-08-01,102900005115984,4.69,False
2020-08-01,102900005116219,8.43,False
2020-08-01,102900005116226,4.89,False
2020-08-01,102900005116233,12.62,False
2020-08-01,102900005116257,4.81,False
2020-08-01,102900005116509,4.03,False
2020-08-01,102900005116530,12.6,False
2020-08-01,102900005116547,5.33,False
